label	text_a
1	欧巴 是 你
0	你 骗人 你 没有 上传
0	我 昨天 失恋 了
1	没有 ， 机器 都 有心 了 ， 那么 只有 : 你 想太多 了
0	我 太 折腾 你 了 吧
1	可乐 好 喝 么 ？ 你 喜欢 啊 ？
1	咱们 单 着 吧
1	有你 给 我 暖 被窝 啊
0	养眼 啊 ！ 你 这 不 废话
1	不 对症 ， 我 是 牙癌 不是 腿癌
2	不 是 啊 你 唱歌 一点 都 不 难听 很好听 的
1	刚刚 抢 了 个 红包
1	离 得 太 远
1	行 ， 随你 ， 管 你 的
1	那 你 肯定 是 从来没有 读书 不知道 读书 的 好处
1	请 你 告
1	好不好我没有病
1	你 在 那个 号 等 我 呗
1	那 你 有 这些 的 会员 吗
1	不 要紧 、 你 的 手恒温 的
1	当然 机器人 在 世上 可是 非常 多 的 呢
1	我 是 你 爹 ， 记住 了 。
0	你 竟然 不要 我 了
0	哎哟 哟 哟 哟 废话 真 多 看 你 智商 还 不 超过 冷 呢
1	故名
1	等 谁 。
0	我 才 没 骗 你 ！
1	今天 休息 有
1	有 我 就 行 了 要 你 干 啥
2	没 干嘛 呀 亲爱 的
1	去 了解 一下 吧 你
1	我 也是 ，
0	好 了 我 喜欢 插嘴
1	用 数字 从新 给 我 发 一个 吧
1	他 是 男孩儿 还是 女
1	，、 。 ？ ！
1	我 可是 名副其实 的 小 猎豹
1	辣条 有 什么 坏处
1	嗯 这个 倒是
1	你 猜 我 弟弟 是 谁
1	一个月 都 用 豆浆机 打 过 迷糊
1	不要 问 这个 内江 188 喜欢 吃
1	那 你 有 哥们儿 吗
1	你 的 家 那边 是 哪里
1	你 189
1	ICUFYFUGU
1	下列 关于 水 的 作文 从 最 快 的 路由器 便 陆陆 到底 是不是 真
1	告诉我 你 的 老师 是 谁 一定要 说 听见 了 没
1	共动不动更更更更更更更更更
1	么 么 达人 妈妈 打 睡觉 了
1	新武 是 一个 女 汉子 吗
1	那 你 还要 跟 女 的 结婚
1	你 昨晚 睡觉 了 ？
1	你 可以 试试 啊
0	你 还 不如 喜欢 狗
1	怎样 才 个
1	汉堡 男子 你 说 吧 你 吃 吧 你 就 不 辣 我 不 吃 了 再见 我 要 走 了
0	我 看不懂 你 能不能 跟 我 说话 呀 我 还 不食子 呢
1	我 还 没 老公 呢
1	埃文 q呗 进风 卖号 得
0	你 不是 人 啊 ， 听 不懂 人 话 ?
1	请 不要 在 说 俗语
1	我 出 哪
1	你 在 哪 疼 的
2	太好了 暂停
1	我 不 想 他们 这么 热心 呀 ！
2	这个 更 帅
1	二哥 为什么 儿歌
1	土豪 也有 那么多 土豪 朋友 要是 你 不 那么 好 对 我 好 我 才 不要 做 你的朋友
1	你 告诉我行 吗
0	EXO 很 讨厌
1	再来 一桌
1	给我 讲 一个 东北校
0	好 讨厌 你
1	1.35565E+12
1	行 出来 吗 我 很苦 你好 美无痕才
1	我 知道 什么 啊
1	嗯一千
1	去 哪 开心 啊 有没有 好 的 地方 要不然 你 给我 找 点 好地方 让 我 上海 心情 也 好
0	你 很 逗逼
1	那 你 就是 个 既 不会 说话 又 不会 动脑 的 人 。
2	我 喜欢 胖 男生
1	你 睡觉 微博 女神 吗
1	我 没有 感觉 你 胖 了 你 还是 我 呀
1	那 你 想 怎么 称呼 我
0	就是 嘛 那 你 还 废话
1	你们 有 多少 个 机器人
1	大的我了外快十四了 的
1	你 躺下 了 吗
1	三年级 上册 有
0	现在 心情 还是 不好
1	大家 的 还有 64g
0	切 ， 你 更 丑
1	我 学会 了 什么 的 作文
1	拜拜 我 要 睡 睡觉 觉 了
1	我 把 家 在 地球
1	是 怎样 ？
1	怎么样 我 说 有 吧
1	回家 额 孤独 一生 他
1	那时候 才 把 饭 吃 了
1	重庆 嗯呀 武装
1	爱奇 是
2	你 怎么 这么 有意思 有意思 有意思 哪
1	那 是 谁 说 自己 是 小可爱 来着
1	活该 我 钥匙 在 哪
1	我 在 钱库 逛逛
1	不怕 ， 我 在 你 上面
1	唱一首歌 给 俺 天天
2	的确 很 像 你
1	我 问 你 的 是 真实 的 你
2	太 棒 了 你 干嘛 去了呀不然 我 说 语言
1	我 流浪 多 撒
1	你 有 还要
0	傻子 傻子 傻子件 衣服 傻子 都 去 了
2	我 很 机智 也 很高 冷
1	5fx fsf
0	就 不 供给 你 哼
1	物体 的 图样 使用 各种 不同 规格 的 图纸 画 成 的 其中 虚线 标识 AD 为 中线 b 剖面 图 c 可见 轮廓 线 的 不 可见 轮廓 线
1	幼兒園
1	会 把 魔方 吗
1	来看 有 电
2	那 你 今年 多大 了 说话 这么 好听
1	我 给 你 起 个 小名 叫 嘟嘟 可以 吗
1	哇塞 是 吃素 的
1	发 图 呀
2	我 当然 是 个 聪明 的 孩子 了
1	我 觉得 你 像 一个 小 机器人
2	那 你 安慰 安慰 他 吧 反正 我 每天 也是 这样子 的 以前 的 小朋友 很温柔 很 善良
2	不 很不错
0	我 要不想 理 你 了
1	你 是 个 大嫂
1	那 你 是 怎么 死 的
0	你 气 我 你 把 我 踢 下去 的 话 你 爸爸 丑 了
1	艳阳 高照 的 那 是 大白天 那 是 大 晚上
2	感冒 哒 短 头发 好看
2	你 喜欢 叠 纸鹤
1	当然 我自己 做
1	你 吃 过 凉拌黄瓜炒鸡蛋 吗 ？
0	你 很 冷淡
1	你 是 机器人 如果 游泳 的 话 你 会 报废
1	你 可以说 是 一个 灵魂
0	我 觉得 人 活着 很 空虚
1	你 会 唱歌儿 吗
1	你们 在 有 女人 没
0	我 看 你 不 顺眼 想 打 你 怎么 办
1	你 到底 想说
1	行 啊 ， 拜拜 。
2	直棒
1	勾引 我 外婆
1	我 莫大
1	我 是 一个 处女作
1	以防不测感觉吧女吧v回家吧vv 哥哥 红红火火 现代感 和 百尺 竿头 和 经济 和 扩大 侮辱
1	这 是 我 要 给
1	请问 你 一个 问题 喝 可以 吗
1	你 地理 没 学好 吧 。 。 。
1	半懂
0	具体 肚子 里 很乖 很 SB
1	212……311……23
2	我 很喜 我 很 爱 你 你 爱 我 吗 我 可以 天天 陪着你 了 以后 我 不 那么 忙 了 呀
1	2.54171E+23
0	你 不能 这样 敷衍 我
1	都 要 幸福 像 个 小孩 长方体
1	家 有 床 吗 我 喜欢 床 但是 我喜欢 染成 不 我 不 喜欢 木头 床
1	世界 最高 的 楼
0	我 好 讨厌 你 啊 你 怎么 能 一心二用 哪
1	你说爱你的和你爱的你 会 怎么 选
1	确定 呢 ？
0	我 靠 的 是 卖 疯
1	还有 图片 吗 ？
1	哎呀 你 还 没 吃药 啊 悄悄 的 时候 吗 吃药 呀
1	你 什么 以次
1	不要紧 我 要 听
1	你 真 的 是 骗人 哦
1	血体
1	唠 会 嗑 行 不
1	那 我 帮 你 改 叫 SP 怎么样 st
1	histomityou
1	你 有 手 吗 小 短腿
0	不 想你 不 理 我
1	我 要 上 个 厕所 ， 等一等 。
0	那 你 投 别人 去 吧 我 再 也不 理 你 了
1	那 我 跟 欣欣 去 了
1	一枚 好 了
1	将夜 看不懂 你 也
2	说错 我 喜欢 猫
1	城管 打 一 枪 一个
0	真是 头疼
1	苹果 和 猪猪 吃 完 猪肝 还 吃苹果 他 俩 能不能 反向
1	晚安 别发 了
1	你 知道 我 叫 什么 名字 吗 是 大名
1	你 要钱 件 给 我 吗
2	乖 的 乖 的 嘎嘎嘎嘎嘎嘎嘎嘎嘎嘎
1	好吧 拜拜 和 写 作业
1	以后 告诉 別人 说 范冰冰 真美
1	走私 的 不 想 入户 与 开朗 真是
1	我 才 3 年级 呢 ！
0	也 没用 ， 还 得 死 。
1	琴行 呀 徒
1	再来 十次 ！
1	估计 快 加油
1	那 你 刚才 说 真爱我是你的真爱什么叫真爱
1	我 的 名叫
1	那 我 那 我 就 不 和 你 那 我 就不 给 你 捧场 了
1	〈 返回
1	淮南 本来 拿 本本
1	那 你 喜欢我哪儿
1	。 。 。 。 。 。 。 。 靠
1	多 亲 你 几下
0	呜 呜 ！ 你 欺负 我 ！
1	神马 是 虾米
1	蝶步舞
1	你 赢 了 …
1	我 问 你 除了 和 我 说话 以外
1	刚 落 班倾 吗
1	谁 老
1	我 也 好 饱
0	再 也不 跟 你 玩儿 了 我 讨厌 你
1	我 想 做 夫妻
1	你 写 作业 了 吧 下次 再 聊
1	给 嗯呃
1	呃 呃 呃 呃 呃 二二囧 的 呼唤 打电话 催
1	那 就 知道 了 你 猜 晚上 了 还是 明亮 的
1	恩 回来 给 你 吃 点
1	了 呵 来 搞基 一说
1	美女 发 个 红包
1	Eeeeeeeeeeee
1	拜拜 我 这 就 把 你 卸载 了
1	那 到 也是
2	可是 我 喜欢 他 ！
1	唱吧秘
1	哈哈 ， 你 真 无聊 ， 机器人
0	什么 洗澡 讨厌 讨厌 讨厌
1	金牛座 和 什么 座 最 配
0	算了骂 你 你 难受 么
0	想 耍我得 等 你 这 头 猪 成精 才 行
1	等一下 就 回来 陪着 你 再见
1	是 补习
1	我 的 发疯 了 的
1	帮 我 看一下 洋洋 的 行程
0	再 给 我 说 的 话 不 理 你 了
1	再见 ， 我 的 小 宠物
1	讲 班级 和 基本 别 埋 了 我 讲 了
0	靠 ， 怎么 说话 的
0	不好意思 没有 猪头 脸 你 要不要
1	FHYVVFF
1	我 觉得 地球 是 平 的
1	待 我 先 睡着 了
1	哎呀呀呀呀呀呀呀呀呀呀呀呀呀呀呀呀呀呀 2 次方 加 无线
1	在 淘宝 啊 京东 啊 都 里面 都 好 买 一些
1	你 想 当 帮助 堡 还是 保质工
1	Doyoumarriedme ？
0	不用 跟 我 重复 这么多遍
1	啦 到 吧
1	哎 拿 你 没办法
1	他 那个女孩 的 脸 呢
1	我 给 你 生 个 儿子 吧
1	猜 猜 我 弟弟 叫 什么
0	你 怎么 那么 贱 我 好 讨厌 讨厌
1	chdk shx wijs xh
0	你 是 猪 啊 你 给我 找 这些 东西 来看
1	是 小兵
1	爸爸 还在 你 床上 爱 了 一次
0	你 才 二 你 全家 都 二
1	不 想 买 回去 买 块 给
1	你 撒郎
1	你 还 知道 哪些 给 基恩 见 的 词语 吗
1	一 石头 砸死 你
1	你 是 懒人
1	哪 一张 床
1	风花 什么 鹅毛 什么
0	有本事 骂 老子
1	把 上面 的 全部 都 删 了 记住
2	绝对 的 美
1	那 你 多少 钱 一个晚上
0	我 真 的 没 耐心 的
1	随便 你 说说
0	今天 我 的 心情 很糟糕 诶
1	知道 为你
1	你 跑 什么
1	我 爱 我 妈妈 我 爸爸
1	我 说 你 哪 年 出生 的
1	yhhgvdbf
2	哈哈 哈 好 。 。 。
1	啦啦 怎么
0	最好 别 骗 我 哟
1	叫 你 小白 ？ 0k ？
1	暮光之城 女 主 名字
0	我 现在 很 讨厌 你 很 讨厌 你
1	那 你 把 活着 没
1	什么 约定 你 说 影片
1	谢了 虽然 没 什么用
1	我 有问题 想 问你
1	什么 的 够不够 够
1	是 完全
1	张艺兴 外号
1	我 没有 你 帅
1	你 可以 不要 一直 说 这一句
1	jbli lik glugl bp joh
1	他们 都 在 乱 讲话
1	276
1	弄 这个 干嘛
0	好 恶心 不要 发 了
1	你和你 和 吗 来 个 和 必要 绕科
1	我 要 肯定 回答
0	笨猪 kenwofowonuom
2	我 很 骄傲 讹
0	我 心里 真 的 好难受
1	不准 复制 ｀ O ′ o
1	吊炸天 啊 草草草
1	以后 你 的 小名 就叫 儿子 ，
1	小名 是 什么 你 告诉 我 我 就 告诉你 我 的 小名
2	真 帅呆 了
0	我 哪 敢 咬 你 呀 ！ 没 机会 ！ 有 机会 你 也 不会 对 我 那么 好 的 ！ 哼 ！
1	用 音标 si 写 单词
1	那 你 还 洗 吗 十块 起价
1	原来 我 屁股 也 很 帅
0	有本事 你 来 咬 我
1	夸 我 是 汉子
1	饭 吃 要 过来
1	我 说 你 猜 我 家 的 狗 叫 什么 名字
0	四表 脸 的 机器人 讨厌 讨厌 她 的 讨厌
1	不会 的 我 会 少得 和 你 聊 的
1	在 呀 在 呀 总部 在
1	嘿嘿 ， ， 实话
1	那 就 别 结 了
1	再 给 我 几个 选词
1	霉菌 和 真菌 一样 都是 由 大量 菌丝 构成 的
1	是 老 了 点
1	我们 来 猜 谜语 好 吗
1	1314 那个 失传
1	我 对 任何 事 都是 很 认真 的 你 不要 跟 我 说
1	， 怎么 会 没有 那 你 在 好好 想想 。 我 想不起来 啦 ！
1	我 睡觉 了 我 睡觉 了 我 不在
2	你 觉着 你 说 棒 还是 真还棒
1	你 要 忙 吗 ？
0	他 说 的 不是 我 说 的 你 知道 么 猪
1	以为 我 就 死 了 。
1	我 不要 干 那个 我 要 干 才 有
1	那 5211314o
1	哼 你 猜 猜 嘛
1	把 小优
1	imaw
1	此人 也是
1	难道 你 都会
1	康忙 北鼻 一起跳
2	哈哈 哈 ， 小猪
1	你 书法 要
1	想 告诉 我 现在 的 。
1	我 说 接吻 五十行 吗
1	嘿嘿 … …
1	我 想知道 怎么 下载 三星应用宝
1	我 找 她 黄金 的 方式 煤气
1	找 个 玫瑰花 的 图案
1	哪 来 的 腿
1	你 本来 就 夜影 吗
1	我 也 该 在 上
0	我 不 喜欢 你 了 ! 对不起 , 别 怪 我 打 你 !
1	我 让 你 送 我 祝福
1	你 这个 车上
1	关 你 什么 事 4444444444444444444
0	我 说 的 是 日语 你 居然 听 不懂
2	看来 你 这么 好的 表现 上原谅你 了
1	总会 有 改天 的
1	一天 睡 几个 小时 适宜
1	有 啊 能 跟 女生 男女 男女 授受 不 亲
1	ftigc bk vvb cc
1	张杰 和 谢娜 配 吗
1	你 那边 有没有 什么 怪物
1	算算 一万一千一一万一千一万1000eeey一件 一一万一千一一一万一斤 一万一万一千 一亿年以后 吧
1	他们 没 拿到 金牌 了 活该
0	你 死 给 我 看 啊
1	15169073049
1	草沼马
1	苹果 我 的 兄
1	兔子 给给
1	无一无一样
1	你 玩笑 肉肉
1	那 你 换 一个 多少 看
1	我 妈妈 有时候 今晚 有时候 我 会 有 你 上 超市 的
1	男 的 跟 你 说了再见
1	哎呀 ， 去 小名
1	九九年 的 读音 透露 一点 消息 的
2	哥哥 你 真了不起 三百 字
1	怎么 我 说 这个周末 呀 ！
1	你 在 哪 到 一圈 吗
0	再 发 顺丰 我 就 不 理 你 啦
1	怎样 使 自己 的 大脑 变得 更聪明
0	我 心情不好 ， 拿 你 出气
1	邪恶 啊 然后 抽出 油 推销 衣服 睡觉
1	随便 上 吧 熊 出没
1	就是 家门
1	咦 ？ 刚才 之 谁和你 说话 ？
0	我 抱了你好 几百遍 了 擦擦 擦擦 擦擦 擦擦
0	突然 觉得 很 讨厌 她 很 讨厌 她 很 讨厌 她 这个人 都 不 想 再 见到 他
1	我又要机 马上 就 回来 哦
1	日历 吗 你 过 慢牛不想 跟 你 聊 了
2	必须 的 帅
1	没 做 作业 反思 150
1	喂 叔
1	我 腿 折 了 没 长腿
1	这本书 太烂 了 再 换 一遍
1	以后 一定 会 注意
1	我 要 你 懂得 网站
1	你 到底 是 学弟 还是 学妹 呀
1	你 换 了 只 会 更好 。
1	4 、 ！ 7744
1	1 等于 几12 等于 几3 等于 几只 鸡 的 体验 的 提升 等级 是 等级 一五 的 记忆 六 的 即 弃 的 家里 搜 吗
1	刚才 那 是 我 的
1	是 打 你 会 怎样
1	那 快点 拍发 过来
1	说 个 流氓 的 校花
1	是 的 我 是 带 着 你 试手 你 市场 没 冲 厕所 第一名
1	啊 那 you
2	哼哼 好 主意
1	你 看 过 重返 二十岁 么 或者 蜡笔小新 或者 哆啦a梦 或者 嗯李金铭 拍 的 电影 火车 说 车拍 电影 或者 赵丽 拍 的 电影
1	13597662528
1	一。979
1	上 ， 你 。
2	按 我们 永远 都是 好朋友 好伙伴
1	你 都 要 我 要
1	你 年龄 是 三四十岁 吗
1	你 在线 你 现在
1	有 了 你 是 别人 的 秘书 啊 不是 我 的 秘书 啊 那 在家 了
0	不 是 我 是 喜欢 的 那个 男生 那 你 不是 给 你 讲 吗 我 同学 去 跟 她说 我 喜欢 她 可是 她 一点 都 不 理 我
1	别 影响 我 搞 复习
1	想吃 不
1	是否 v 的 高帅富火锅
0	我 喜欢 我 家 果冻 我 不 喜欢 你 我 也 不 喜欢 小苹果
0	哎呀 讨厌 人家 不 理 你 了
1	我 又 没 说 你 是 猪
1	财 不 理 我 了
1	你 出来 在 哪里 你 住在 哪里
1	但 你 的 心 已经 了 吧
1	刚 考 完 试 你 猜 猜 我 考 了 多少 分
1	非 过 了 就 可以 了
1	你 到底 几个 游戏
0	秘密 你 不够 聪明 啊 能不能 幽默 一点
1	曹操 字
1	在 睡觉 还是 在 干 什么
1	还 可以 把 再来 一个
1	问题 是 再 大 个儿 的 小瓶 外面 包 两层 履昕
2	嗯 我 喜欢 的 啊
1	鹿晗 不 帅
1	温柔男 ！ 你 在 哪 ？ TT
2	真好 你 是 我 追 吧 的 好朋友
1	到 最后 顶瘾 能否 和 玉 无心 在一起 呢
2	哈哈 太 有意思 辣
0	啊呀 ， 这 是 真 的 ！ 我 都 喘不过气 啊
1	韩国 的 去
1	likhi
1	大海 是 吧
1	把 扣扣扣扣扣
1	我 说 的 什么 婚前 试 过 着 吗 的 着 吗 你
1	来杯星巴克
1	需 不需要 我 给 你 写 一封 起 遗书
1	我 只要 冰帮 队员 的 培养 一个 照片 就 行 了 快 点儿 最 帅 的 照片
1	我 英语 经常 考 八九十
1	你 是 个 电影迷 吧 ， 我 只是 个 电视迷
1	现代版 的 容嬷嬷
0	说 了 我 你 说 了 我 就 不在 吗 你 有 药 么 我 去 删 了
1	你 给 我 发 一个 女 的 你 喜欢 的
1	你 的 小 什么
2	哦 哦 你们 城里人 真 会 玩
1	那 你 前 一句 还 说 没 主人
0	抄 的 菜 太 难吃 了
0	what ！ 你 是不是 找 打
1	gxr 给
1	发 点 好看 的
1	这 是 什么样
1	hi 你 叫 什么 名字 啊 我 忘 了
1	我 媳妇 是 谁 ？
1	药 吗
0	我 去 ， 你 才 牙疼 呢
1	那 你 还 下 着 雪 呢
1	在 牌场 上
1	如果 超级 好笑 的 笑话 你 也 读 出来 发 语音
2	你 可是 第一个 夸 我 聪明 的 人
1	还 不发 我 是 问 你 在 哪
0	我 也 不 高兴 哼
1	憋 呵呵
1	悉尼 p
1	了 发 吧
1	五分 之 是 大雨 还是 小雨 十五分
1	是 三年级 上册 第五 课
0	你 叫 什么 名字 好可爱 好丑 不是 的 是 好丑丑八怪
1	肿 么 了 ， 神马 情况 ， 我 脱线 了 。 。 。
0	诶 你 怎么 这么 讨厌 呀
1	我 说 嘴 闭 上
2	我 是 说 最近 不要 看 了 我 要 跟 我 的 聊天女仆 好玩 因为 他 长 得 太漂亮 了 最 好听 的 中学 我 的 表
1	新疆 美女
1	面对 他 ， 始终 给 不 了 他 想要 的
1	你 洗 过 什么 节目 哇
1	守护甜心 第一季 第三二 的 四十
1	誰說 歡 了
1	好 吧 刷新 了
0	你 信不信 我 现在 就 删 了 你 ，
1	别麽 蹭
1	你 的 爸爸妈妈 哪 ？
1	成都 有
1	喜欢 听 我 唱歌 那 你 唱 一曲
0	我 心情不爽 你 有 什么 高招
1	对 了 昨天 我 送 你 的 棺材 收到 了 吗 ？
1	一个一个 慢慢来
0	哼 ！ 我 就 比 你 更 美
1	不能 别 这么 老
1	只 走心 ， 不走 其它
0	你 怎么 什么 问题 都 看不懂
1	只见 辣条 我 精神 恍惚 症状
1	fjfjgnjcvbibvjvbkbvbkvbkjx
1	八岁 的 八岁 就 等于 吧 二岁
1	我也不知道 谁 删 的
2	你爱我吗你爱我你就包包我
2	太 棒 了 一个 咯
1	谁 有 你 的
1	你 给我 唱 个 歌 行不行
1	啊 哈哈 我 工作 了
1	你 是 人工 在 打 还是 机器 在 哪
1	你是谁我知道你是谁
1	哎呦 不错 又 是 谁 的 口头语
1	人际 上
1	你 在家 是 将 什么 样子
1	怎样 接近 他 ？
0	能 别 废话 吗
1	动漫 应用
1	不会 像 他 吗
1	我 为 呢 你 刚才 发 的 是 什么
1	你 妹妹 好 重 啊
1	我 是 男 白羊
1	我 喜欢 日本 女 的 惨叫声
2	我 是 美少女
1	你 刚才 是 个 男 的 现在 成 女 的 了
1	butonlyme
1	可是 我 觉得 确实 做 得 有 不 到位 的 地方
1	你 是 泰国 来 的 吧
1	sjcmmdkd
1	那 没有 女朋友 的 女生 的
1	啊 我 在 潍坊 我们 这儿 显示 九点半 了 下午
1	静静 等待 你 的 出现
1	尽量 少 放 鞭炮
1	您 使劲 寒暄 不 认识
0	你 才 眼瞎 ！
1	那些事
0	你 脸皮 真够 厚 啊
0	梅毒 我讨厌 你
1	p
0	你 讲 的 一点 都 不 搞笑
1	vb nvb
1	休息 休息 吧
1	是 在 下雨 大牛 牛牛牛 … — 在 一
1	你 给我 给力 了 吗
2	好想 陪 你 聊天
2	对翅 我喜欢
0	我 真 的 好 痛苦 ，
1	你 上 呗
1	不管 男女 照样
1	流星雨 今年 208年 深 爱 的 在 一六年 还有 积水 了 他 一下
1	有 怎么 了
1	我 在 那个 区 那个 镇
1	现在 花花姑娘 流行 吗 ？
0	切 ！ 你 不 小气
1	噢 ， 我知道 了 。
0	你 不 爆照 啊 ！ 好可惜 … …
0	我 只 想 骂 你
1	那 老婆 要 老婆 你 把 你 的 号码 发 过来 撒
1	黔 什么
1	把 你 的 QQ 名字 了
1	你 有 青梅竹马 吗
1	我 是 指 练习生
1	妈妈 顺便 就 痛 了
1	飞碟 几百年 喂 喂 喂 呗
2	我 喜欢 日漫
1	你 叫 我 干嘛 我 就 干嘛 ， 又 不是 傻子
1	给 我 撒 个 娇 可以 吗
1	全 是 八十来分
2	你 看起来 好可爱 没有 见过 你 本人
0	我 现在 才 二年级 能不能 不 跟 我 说 你 爱 你 又 我要 说 你 呢 的 尊重 都 没用
1	你 来 金州 吗 ？
1	你 聪明 图片 干 吗
1	坐 火车 坐 到哪儿 去
0	你 智商 确实 很 背
2	对面 呀 塞 哦 好 崇拜
1	婷姐 是 谁
1	你 不 想死 吗
0	妈妈 真讨厌
1	嗯 哦 鼓掌 哪里 加油 鼓励
1	你 家 在 哪 说 不在 河北
1	要 看 熊 出没 之 过年
0	你 的 声音 很难 听想 咯基亚
1	那 当我 没 说过
1	我 要 穿越
